superfamily,family,genus,species,species_name,species_tree,pattern_type,band_bin,ophiophagy,ophiophagy_bin,state,amphibian,snake,lizard,fish,insect,annelid,arthropod,crustacean,mollusc,bird,bird_egg,reptile_egg,mammal,unknown
Colubroidea,Colubridae,Leptodeira,rhombifera,Leptodeira rhombifera,Leptodeira_rhombifera,blotchy,0,No,0,1,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptodeira,rubricata,Leptodeira rubricata,Leptodeira_rubricata,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Leptodeira,septentrionalis,Leptodeira septentrionalis,Leptodeira_septentrionalis,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptodeira,splendida,Leptodeira splendida,Leptodeira_splendida,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Leptodeira,uribei,Leptodeira uribei,Leptodeira_uribei,blotchy,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptodrymus,pulcherrimus,Leptodrymus pulcherrimus,Leptodrymus_pulcherrimus,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptophis,ahaetulla,Leptophis ahaetulla,Leptophis_ahaetulla,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Leptophis,coeruleodorsus,Leptophis coeruleodorsus,Leptophis_coeruleodorsus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Leptophis,cupreus,Leptophis cupreus,Leptophis_cupreus,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptophis,depressirostris,Leptophis depressirostris,Leptophis_depressirostris,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptophis,diplotropis,Leptophis diplotropis,Leptophis_diplotropis,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptophis,haileyi,Leptophis haileyi,Leptophis_haileyi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Leptophis,mexicanus,Leptophis mexicanus,Leptophis_mexicanus,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptophis,modestus,Leptophis modestus,Leptophis_modestus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Leptophis,nebulosus,Leptophis nebulosus,Leptophis_nebulosus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Leptophis,riveti,Leptophis riveti,Leptophis_riveti,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Leptophis,stimsoni,Leptophis stimsoni,Leptophis_stimsoni,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Limnophis,bangweolicus,Limnophis bangweolicus,Limnophis_bangweolicus,stripe line,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Limnophis,bicolor,Limnophis bicolor,Limnophis_bicolor,stripe line,0,No,0,1,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Limnophis,branchi,Limnophis branchi,Limnophis_branchi,stripe line,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Liodytes,alleni,Liodytes alleni,Regina_alleni,stripe line,0,No,0,1,No,No,No,No,No,No,No,Yes,No,No,No,No,No,
Colubroidea,Colubridae,Liodytes,pygaea,Liodytes pygaea,Seminatrix_pygaea,uniform,0,No,0,1,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Liodytes,rigida,Liodytes rigida,Regina_rigida,uniform,0,No,0,1,No,No,No,No,No,No,No,Yes,No,No,No,No,No,
Colubroidea,Colubridae,Liopeltis,calamaria,Liopeltis calamaria,Liopeltis_calamaria,stripe line,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Liopeltis,frenata,Liopeltis frenata,Liopeltis_frenatus,uniform,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Liopeltis,pallidonuchalis,Liopeltis pallidonuchalis,Liopeltis_pallidonuchalis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Liopeltis,philippina,Liopeltis philippina,Liopeltis_philippinus,uniform,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Liopeltis,rappi,Liopeltis rappi,Liopeltis_rappi,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Liopeltis,stoliczkae,Liopeltis stoliczkae,Liopeltis_stoliczkae,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Liopeltis,tiomanica,Liopeltis tiomanica,Liopeltis_tiomanica,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Liopeltis,tricolor,Liopeltis tricolor,Liopeltis_tricolor,uniform,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,albofuscus,Lycodon albofuscus,Lepturophis_albofuscus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,anamallensis,Lycodon anamallensis,Lycodon_osmanhilli,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,aulicus,Lycodon aulicus,Lycodon_aulicus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Lycodon,banksi,Lycodon banksi,Lycodon_banksi,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,butleri,Lycodon butleri,Lycodon_butleri,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,capucinus,Lycodon capucinus,Lycodon_capucinus,uniform with spots,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,cardamomensis,Lycodon cardamomensis,Lycodon_cardamomensis,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,carinatus,Lycodon carinatus,Lycodon_carinatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,cathaya,Lycodon cathaya,Lycodon_cathaya,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,cavernicolus,Lycodon cavernicolus,Lycodon_cavernicolus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,chithrasekarai,Lycodon chithrasekarai,Lycodon_chithrasekarai,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,chrysoprateros,Lycodon chrysoprateros,Lycodon_chrysoprateros,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,davidi,Lycodon davidi,Lycodon_davidi,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,davisonii,Lycodon davisonii,Dryocalamus_davisonii,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,dumerilii,Lycodon dumerilii,Lycodon_dumerilii,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,effraenis,Lycodon effraenis,Lycodon_effraenis,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,fasciatus,Lycodon fasciatus,Lycodon_fasciatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,fausti,Lycodon fausti,Lycodon_fausti,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,ferroni,Lycodon ferroni,Lycodon_ferroni,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,flavicollis,Lycodon flavicollis,Lycodon_flavicollis,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,flavomaculatus,Lycodon flavomaculatus,Lycodon_flavomaculatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,flavozonatus,Lycodon flavozonatus,Lycodon_flavozonatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,futsingensis,Lycodon futsingensis,Lycodon_futsingensis,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Lycodon,gammiei,Lycodon gammiei,Lycodon_gammiei,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,gibsonae,Lycodon gibsonae,Lycodon_gibsonae,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,gongshan,Lycodon gongshan,Lycodon_gongshan,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,gracilis,Lycodon gracilis,Dryocalamus_gracilis,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,hypsirhinoides,Lycodon hypsirhinoides,Lycodon_hypsirhinoides,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,jara,Lycodon jara,Lycodon_jara,uniform with spots,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,laoensis,Lycodon laoensis,Lycodon_laoensis,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Lycodon,liuchengchaoi,Lycodon liuchengchaoi,Lycodon_liuchengchaoi,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,mackinnoni,Lycodon mackinnoni,Lycodon_mackinnoni,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,meridionalis,Lycodon meridionalis,Lycodon_meridionale,ringed,1,Yes,1,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Lycodon,muelleri,Lycodon muelleri,Lycodon_muelleri,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,multifasciatus,Lycodon multifasciatus,Lycodon_multifasciatus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,multizonatus,Lycodon multizonatus,Lycodon_multizonatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,namdongensis,Lycodon namdongensis,Lycodon_namdongensis,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,nympha,Lycodon nympha,Dryocalamus_nympha,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Lycodon,ophiophagus,Lycodon ophiophagus,Lycodon_ophiophagus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,orientalis,Lycodon orientalis,Lycodon_orientalis,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,paucifasciatus,Lycodon paucifasciatus,Lycodon_paucifasciatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,philippinus,Lycodon philippinus,Dryocalamus_philippinus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,pictus,Lycodon pictus,Lycodon_pictus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,rosozonatus,Lycodon rosozonatus,Lycodon_rosozonatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,rufozonatus,Lycodon rufozonatus,Lycodon_rufozonatus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Lycodon,ruhstrati,Lycodon ruhstrati,Lycodon_ruhstrati,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,semicarinatus,Lycodon semicarinatus,Lycodon_semicarinatus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,septentrionalis,Lycodon septentrionalis,Lycodon_septentrionalis,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,sidiki,Lycodon sidiki,Lycodon_sidiki,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,striatus,Lycodon striatus,Lycodon_striatus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,subannulatus,Lycodon subannulatus,Dryocalamus_subannulatus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,subcinctus,Lycodon subcinctus,Lycodon_subcinctus,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,synaptor,Lycodon synaptor,Lycodon_synaptor,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,tiwarii,Lycodon tiwarii,Lycodon_tiwarii,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycodon,travancoricus,Lycodon travancoricus,Lycodon_travancoricus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,tristrigatus,Lycodon tristrigatus,Dryocalamus_tristrigatus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Lycodon,zawi,Lycodon zawi,Lycodon_zawi,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lycodon,zoosvictoriae,Lycodon zoosvictoriae,Lycodon_zoosvictoriae,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lycognathophis,seychellensis,Lycognathophis seychellensis,Lycognathophis_seychellensis,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lygophis,anomalus,Lygophis anomalus,Lygophis_anomalus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lygophis,dilepis,Lygophis dilepis,Lygophis_dilepis,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lygophis,elegantissimus,Lygophis elegantissimus,Lygophis_elegantissimus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lygophis,flavifrenatus,Lygophis flavifrenatus,Lygophis_flavifrenatus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lygophis,lineatus,Lygophis lineatus,Lygophis_lineatus,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Lygophis,meridionalis,Lygophis meridionalis,Lygophis_meridionalis,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lygophis,paucidens,Lygophis paucidens,Lygophis_paucidens,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lygophis,vanzolinii,Lygophis vanzolinii,Lygophis_vanzolinii,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lytorhynchus,diadema,Lytorhynchus diadema,Lytorhynchus_diadema,blotchy,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Lytorhynchus,gasperetti,Lytorhynchus gasperetti,Lytorhynchus_gasperetti,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lytorhynchus,kennedyi,Lytorhynchus kennedyi,Lytorhynchus_kennedyi,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lytorhynchus,maynardi,Lytorhynchus maynardi,Lytorhynchus_maynardi,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Lytorhynchus,paradoxus,Lytorhynchus paradoxus,Lytorhynchus_paradoxus,blotchy,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Lytorhynchus,ridgewayi,Lytorhynchus ridgewayi,Lytorhynchus_ridgewayi,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macrocalamus,chanardi,Macrocalamus chanardi,Macrocalamus_chanardi,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macrocalamus,emas,Macrocalamus emas,Macrocalamus_emas,uniform,0,No,0,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Macrocalamus,gentingensis,Macrocalamus gentingensis,Macrocalamus_gentingensis,uniform with spots,0,No,0,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Macrocalamus,jasoni,Macrocalamus jasoni,Macrocalamus_jasoni,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macrocalamus,lateralis,Macrocalamus lateralis,Macrocalamus_lateralis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macrocalamus,schulzi,Macrocalamus schulzi,Macrocalamus_schulzi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macrocalamus,tweediei,Macrocalamus tweediei,Macrocalamus_tweediei,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Macrocalamus,vogeli,Macrocalamus vogeli,Macrocalamus_vogeli,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macroprotodon,abubakeri,Macroprotodon abubakeri,Macroprotodon_abubakeri,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Macroprotodon,brevis,Macroprotodon brevis,Macroprotodon_brevis,uniform with spots,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Macroprotodon,cucullatus,Macroprotodon cucullatus,Macroprotodon_cucullatus,uniform with spots,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Macroprotodon,mauritanicus,Macroprotodon mauritanicus,Macroprotodon_mauritanicus,uniform with spots,0,Yes,1,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Magliophis,exiguus,Magliophis exiguus,Magliophis_exiguum,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Magliophis,stahli,Magliophis stahli,Magliophis_stahli,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Manolepis,putnami,Manolepis putnami,Manolepis_putnami,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Masticophis,anthonyi,Masticophis anthonyi,Coluber_anthonyi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Masticophis,aurigulus,Masticophis aurigulus,Coluber_aurigulus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Masticophis,barbouri,Masticophis barbouri,Coluber_barbouri,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Masticophis,bilineatus,Masticophis bilineatus,Coluber_bilineatus,stripe line,0,Yes,1,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Masticophis,flagellum,Masticophis flagellum,Coluber_flagellum,ringed,1,Yes,1,4,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Masticophis,fuliginosus,Masticophis fuliginosus,Coluber_fuliginosus,uniform,0,Yes,1,3,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Masticophis,lateralis,Masticophis lateralis,Coluber_lateralis,stripe line,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Masticophis,mentovarius,Masticophis mentovarius,Coluber_mentovarius,uniform,0,Yes,1,3,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Masticophis,schotti,Masticophis schotti,Coluber_schotti,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Masticophis,taeniatus,Masticophis taeniatus,Coluber_taeniatus,stripe line,0,Yes,1,3,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Mastigodryas,alternatus,Mastigodryas alternatus,Mastigodryas_alternatus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Mastigodryas,amarali,Mastigodryas amarali,Mastigodryas_amarali,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Mastigodryas,boddaerti,Mastigodryas boddaerti,Mastigodryas_boddaerti,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Mastigodryas,bruesi,Mastigodryas bruesi,Mastigodryas_bruesi,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Mastigodryas,cliftoni,Mastigodryas cliftoni,Mastigodryas_cliftoni,ringed,1,No,0,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Mastigodryas,danieli,Mastigodryas danieli,Mastigodryas_danieli,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Mastigodryas,dorsalis,Mastigodryas dorsalis,Mastigodryas_dorsalis,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Mastigodryas,heathii,Mastigodryas heathii,Mastigodryas_heathii,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Mastigodryas,melanolomus,Mastigodryas melanolomus,Mastigodryas_melanolomus,stripe line,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Mastigodryas,moratoi,Mastigodryas moratoi,Mastigodryas_moratoi,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Mastigodryas,pleii,Mastigodryas pleii,Mastigodryas_pleei,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Mastigodryas,pulchriceps,Mastigodryas pulchriceps,Mastigodryas_pulchriceps,ringed,1,No,0,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Mastigodryas,reticulatus,Mastigodryas reticulatus,Mastigodryas_reticulatus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Meizodon,coronatus,Meizodon coronatus,Meizodon_coronatus,ringed,1,No,0,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Meizodon,krameri,Meizodon krameri,Meizodon_krameri,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Meizodon,regularis,Meizodon regularis,Meizodon_regularis,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Meizodon,semiornatus,Meizodon semiornatus,Meizodon_semiornatus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Mopanveldophis,zebrinus,Mopanveldophis zebrinus,Coluber_zebrinus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Muhtarophis,barani,Muhtarophis barani,Rhynchocalamu_barani,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Mussurana,bicolor,Mussurana bicolor ,Mussurana_bicolor,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Mussurana,montana,Mussurana montana,Mussurana_montana,stripe line,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
